,Entity,Code,Year,Imported Deforestation,Net Traded Deforestation,Population,per Capita Imported Deforestation,per Capita Net Traded Deforestation
1098,New Zealand,NZL,2009,3080.6332475520944,3080.6332475520944,4323338.0,0.0007125589642891892,0.0007125589642891892
1099,New Zealand,NZL,2010,5068.468942200367,5068.468942200367,4370060.0,0.0011598167856277412,0.0011598167856277412
1100,New Zealand,NZL,2011,3361.04898203925,3361.04898203925,4418674.0,0.000760646515683042,0.000760646515683042
1101,New Zealand,NZL,2012,3659.037238804613,3659.037238804613,4468462.0,0.0008188583093701173,0.0008188583093701173
1102,New Zealand,NZL,2013,3791.294155088425,3791.294155088425,4518519.0,0.000839056813767614,0.000839056813767614
1103,Nicaragua,NIC,2005,205.6439174731695,-12337.904269418272,5438692.0,3.7811282101131945e-05,-0.0022685425593908007
1104,Nicaragua,NIC,2006,112.81580129183384,-11934.0059351932,5513757.0,2.0460785865578376e-05,-0.002164405492515031
1105,Nicaragua,NIC,2007,173.21828897831074,-14598.43921156556,5590066.0,3.0986805697519624e-05,-0.0026114967536278746
1106,Nicaragua,NIC,2008,271.825018866366,-18563.129354719324,5667436.0,4.7962609346866204e-05,-0.0032754016727704247
1107,Nicaragua,NIC,2009,297.9734737697436,-24111.357271669985,5745538.0,5.1861718392558464e-05,-0.004196536037472902
1108,Nicaragua,NIC,2010,327.9018638291491,-25606.16639996421,5824058.0,5.630127032202445e-05,-0.0043966194017923945
1109,Nicaragua,NIC,2011,339.03422129714454,-30841.84530418338,5903035.0,5.7433882959722336e-05,-0.00522474376387458
1110,Nicaragua,NIC,2012,547.5217494556127,-28525.2121489682,5982530.0,9.152010093649555e-05,-0.004768085099275424
1111,Nicaragua,NIC,2013,502.2325200813975,-13219.647293468546,6062462.0,8.284299680251976e-05,-0.0021805740462321325
1112,Niger,NER,2005,744.7110611360513,744.7103677451486,13624474.0,5.465980272970915e-05,5.4659751836668964e-05
1113,Niger,NER,2006,609.3082993205235,609.3071995132979,14143969.0,4.307901829539668e-05,4.307894053736245e-05
1114,Niger,NER,2007,420.154366853777,420.1520882256367,14685404.0,2.861033764231321e-05,2.8610182479531152e-05
1115,Niger,NER,2008,508.5683869807578,508.5668078866172,15250913.0,3.3346750255591765e-05,3.334664671463389e-05
1116,Niger,NER,2009,148.6520838148341,148.6518824726785,15843131.0,9.382746618382068e-06,9.382733909899407e-06
1117,Niger,NER,2010,492.0490275521308,492.0472156374626,16464025.0,2.9886314406843454e-05,2.988620435388446e-05
1118,Niger,NER,2011,510.14624733074606,510.1418573371508,17114770.0,2.9807367982785984e-05,2.980711147956711e-05
1119,Niger,NER,2012,514.2217919557283,514.2119460147386,17795209.0,2.889664245897468e-05,2.889608916729995e-05
1120,Niger,NER,2013,454.2647042033763,454.2573340264477,18504287.0,2.4549160105621813e-05,2.4548761809976666e-05
1121,Nigeria,NGA,2005,1612.349816212798,1016.9237357331696,138865014.0,1.1610914583660345e-05,7.323109733983605e-06
1122,Nigeria,NGA,2006,3451.904246062484,3093.616388612969,142538305.0,2.4217379644457566e-05,2.170375457048524e-05
1123,Nigeria,NGA,2007,2463.463270603792,2161.39148437632,146339971.0,1.683383735673825e-05,1.4769659100016632e-05
1124,Nigeria,NGA,2008,1435.31511872006,1241.6939598118042,150269622.0,9.551598650591268e-06,8.263106962575604e-06
1125,Nigeria,NGA,2009,4445.952718461573,4327.260000215381,154324939.0,2.8809035968331552e-05,2.8039926846919936e-05
1126,Nigeria,NGA,2010,5476.458866373818,5433.121827302515,158503203.0,3.455109273958216e-05,3.427767845992686e-05
1127,Nigeria,NGA,2011,7679.9927454009885,7601.17424029587,162805080.0,4.7172930632146054e-05,4.668880258709292e-05
1128,Nigeria,NGA,2012,5599.040562879905,5528.315639296998,167228803.0,3.348131698867632e-05,3.3058393889819315e-05
1129,Nigeria,NGA,2013,5594.928523928858,5442.472323083217,171765819.0,3.2573002920498744e-05,3.168542120177715e-05
1130,North Korea,PRK,2005,691.3024291511869,691.3024291511869,23904167.0,2.8919745630591808e-05,2.8919745630591808e-05
1131,North Korea,PRK,2006,667.5192132155695,667.5192132155695,24054866.0,2.774986205350591e-05,2.774986205350591e-05
1132,North Korea,PRK,2007,507.3824044226811,507.3824044226811,24188330.0,2.0976330504118353e-05,2.0976330504118353e-05
1133,North Korea,PRK,2008,300.737274275116,300.737274275116,24310143.0,1.237085583063481e-05,1.237085583063481e-05
1134,North Korea,PRK,2009,327.52069963028856,327.52069963028856,24428340.0,1.3407407119365808e-05,1.3407407119365808e-05
1135,North Korea,PRK,2010,155.57165483282674,155.57165483282674,24548840.0,6.337230387783159e-06,6.337230387783159e-06
1136,North Korea,PRK,2011,209.0181639332676,209.0181639332676,24673392.0,8.471399632983888e-06,8.471399632983888e-06
1137,North Korea,PRK,2012,346.6494216235851,346.6494216235851,24800638.0,1.397743967810768e-05,1.397743967810768e-05
1138,North Korea,PRK,2013,616.4014084041523,616.4014084041523,24929500.0,2.4725783044351163e-05,2.4725783044351163e-05
1139,Norway,NOR,2005,3268.991711278033,3268.991711278033,4632359.0,0.0007056861765847666,0.0007056861765847666
1140,Norway,NOR,2006,2860.1125861814926,2860.1125861814926,4672986.0,0.0006120524619978516,0.0006120524619978516
1141,Norway,NOR,2007,2518.972795886481,2518.972795886481,4719403.0,0.0005337481871936939,0.0005337481871936939
1142,Norway,NOR,2008,2690.9061635574094,2690.9061635574094,4771014.0,0.0005640113744284568,0.0005640113744284568
1143,Norway,NOR,2009,1940.2641415869296,1940.2641415869296,4826847.0,0.0004019734086427288,0.0004019734086427288
1144,Norway,NOR,2010,1531.4913613680926,1531.4913613680926,4885878.0,0.00031345264072661915,0.00031345264072661915
1145,Norway,NOR,2011,1553.747570977389,1553.747570977389,4948335.0,0.000313994014345712,0.000313994014345712
1146,Norway,NOR,2012,1419.10647990637,1419.10647990637,5013716.0,0.000283044847356007,0.000283044847356007
1147,Norway,NOR,2013,1239.8091049767368,1239.8091049767368,5079460.0,0.000244082856243919,0.000244082856243919
1148,Oman,OMN,2005,838.8008980185939,838.8008980185939,2511254.0,0.00033401674940830117,0.00033401674940830117
1149,Oman,OMN,2006,1659.6581925775267,1659.6581925775267,2580753.0,0.0006430906764721485,0.0006430906764721485
1150,Oman,OMN,2007,1097.0807720114046,1097.0807720114046,2657162.0,0.0004128768859450062,0.0004128768859450062
1151,Oman,OMN,2008,1124.5143297974016,1124.5137087938378,2750956.0,0.00040877219766415805,0.0004087719719231561
1152,Oman,OMN,2009,1380.7244446952848,1380.7230146657796,2876186.0,0.0004800539480740414,0.0004800534508775787
1153,Oman,OMN,2010,2389.720328014117,2389.719017644555,3041435.0,0.0007857213216833887,0.0007857208908441427
1154,Oman,OMN,2011,2306.374974366391,2306.3734635827404,3251102.0,0.0007094132925901406,0.0007094128278912013
1155,Oman,OMN,2012,3150.163979116077,3150.162793085076,3498031.0,0.0009005534768319883,0.0009005531377752443
1156,Oman,OMN,2013,3190.9810863575944,3190.9810863575944,3764805.0,0.0008475820358179492,0.0008475820358179492
1157,Pakistan,PAK,2005,12292.155807280476,12287.828557909466,160304007.0,7.668027791270667e-05,7.665328389395449e-05
1158,Pakistan,PAK,2006,15843.920187419284,15841.505366987369,164022626.0,9.659594272938469e-05,9.658122024572006e-05
1159,Pakistan,PAK,2007,17177.58905862087,17172.4067262687,167808106.0,0.00010236447730731715,0.00010233359481614493
1160,Pakistan,PAK,2008,18930.528541425327,18923.058386787296,171648984.0,0.00011028628367194603,0.00011024276372522715
1161,Pakistan,PAK,2009,15921.717344924487,15912.58422707216,175525610.0,9.070879938787558e-05,9.0656766423271e-05
1162,Pakistan,PAK,2010,14125.582319357703,14107.508236355876,179424643.0,7.872710282810876e-05,7.862636926832774e-05
1163,Pakistan,PAK,2011,16137.734798636717,16080.68875453418,183340168.0,8.802072657987701e-05,8.770957793893905e-05
1164,Pakistan,PAK,2012,18868.018642351053,18814.09446391411,187280125.0,0.00010074757608342611,0.00010045964281535004
1165,Pakistan,PAK,2013,17862.728179329097,17808.370404649,191260799.0,9.339461234462948e-05,9.311040473405634e-05
1166,Palestine,PSE,2005,655.4938960201562,655.4938960201562,3577956.0,0.0001832034535975725,0.0001832034535975725
1167,Palestine,PSE,2006,217.69486554728508,217.69486554728508,3662421.0,5.9440153261267636e-05,5.9440153261267636e-05
1168,Palestine,PSE,2007,158.4401160851661,158.4401160851661,3756459.0,4.217805014913409e-05,4.217805014913409e-05
1169,Palestine,PSE,2008,75.96589069129281,75.96589069129281,3856692.0,1.9697162929083478e-05,1.9697162929083478e-05
1170,Palestine,PSE,2009,96.52091442478736,96.52091442478736,3957684.0,2.4388231709451123e-05,2.4388231709451123e-05
1171,Palestine,PSE,2010,38.76422836645286,38.76422836645286,4055632.0,9.55812272081216e-06,9.55812272081216e-06
1172,Palestine,PSE,2011,37.852437179094615,37.852437179094615,4149654.0,9.121829718596927e-06,9.121829718596927e-06
1173,Palestine,PSE,2012,35.47985838048222,35.47985838048222,4241572.0,8.364789842181678e-06,8.364789842181678e-06
1174,Palestine,PSE,2013,37.8503062719125,37.8503062719125,4333521.0,8.734307800034314e-06,8.734307800034314e-06
1175,Panama,PAN,2005,256.10270156161323,-836.9710974586783,3330222.0,7.690259134724749e-05,-0.0002513259168483898
1176,Panama,PAN,2006,332.42313790729577,-1066.030630291898,3391673.0,9.801155297320696e-05,-0.00031430819842947653
1177,Panama,PAN,2007,316.9519588697731,-1151.2421782522952,3453671.0,9.17724817649895e-05,-0.0003333386933070044
1178,Panama,PAN,2008,443.28003567140513,-618.6978647383248,3516204.0,0.00012606778095679465,-0.00017595619160274114
1179,Panama,PAN,2009,491.9521030310461,-262.7331583555388,3579215.0,0.00013744692705832035,-7.340524622173824e-05
1180,Panama,PAN,2010,391.2056585815435,-559.6348420160621,3642691.0,0.00010739468667025106,-0.00015363225758541202
1181,Panama,PAN,2011,740.5765255717934,-192.51635193226684,3706479.0,0.0001998059413183761,-5.194049445100508e-05
1182,Panama,PAN,2012,1198.7318904532997,599.4845123630566,3770635.0,0.0003179124710965924,0.00015898768042068686
1183,Panama,PAN,2013,1157.589268378003,318.04654994321754,3835447.0,0.0003018133918622792,8.292294221331113e-05
1184,Papua New Guinea,PNG,2005,51.20052464698165,-6992.878281667996,6494902.0,7.883186635761655e-06,-0.001076671869978638
1185,Papua New Guinea,PNG,2006,54.109641821851255,-9548.469593254433,6646891.0,8.140594124659372e-06,-0.0014365316947809784
1186,Papua New Guinea,PNG,2007,60.46330555548411,-13293.34915317516,6808503.0,8.880557966337697e-06,-0.0019524628472918585
1187,Papua New Guinea,PNG,2008,63.67868383707537,-14169.961632268398,6976200.0,9.127989999867459e-06,-0.0020311862664872562
1188,Papua New Guinea,PNG,2009,88.7587863977169,-15376.412456595095,7144774.0,1.2422896287232725e-05,-0.002152120200946187
1189,Papua New Guinea,PNG,2010,270.1399039708067,-13855.3932555148,7310512.0,3.6952255050098637e-05,-0.0018952698874599755
1190,Papua New Guinea,PNG,2011,151.11352274828096,-9968.745044178013,7472196.0,2.0223442044116744e-05,-0.0013341118252489647
1191,Papua New Guinea,PNG,2012,139.095658694132,-5767.417306538682,7631003.0,1.8227703316868307e-05,-0.000755787582122387
1192,Papua New Guinea,PNG,2013,194.8258688172955,-4047.8644761982905,7788388.0,2.5014915643300704e-05,-0.0005197307165742501
1193,Paraguay,PRY,2005,187.08142722476623,-86404.1659877846,5824095.0,3.2121973838813795e-05,-0.01483563815284342
1194,Paraguay,PRY,2006,370.2527118136204,-106932.9628417108,5913212.0,6.261448292630476e-05,-0.018083735682351793
1195,Paraguay,PRY,2007,304.93849112403404,-139243.61695893877,5998430.0,5.0836384041163114e-05,-0.023213343651411915
1196,Paraguay,PRY,2008,566.9090761382686,-165021.32155504572,6081296.0,9.322175341214579e-05,-0.02713588050228861
1197,Paraguay,PRY,2009,243.49539847253612,-172543.81588005772,6163970.0,3.950301485447465e-05,-0.027992319216358568
1198,Paraguay,PRY,2010,414.2586334578082,-119646.4354335632,6248017.0,6.630241778436392e-05,-0.01914950542445118
1199,Paraguay,PRY,2011,524.0539668658457,-111469.84414295093,6333981.0,8.27369022524453e-05,-0.017598702007939546
1200,Paraguay,PRY,2012,389.4782797664011,-145209.9566556187,6421510.0,6.065213318462497e-05,-0.022613054664030532
1201,Paraguay,PRY,2013,421.2688984739507,-120389.65716895265,6510273.0,6.470833073727487e-05,-0.01849225941353806
1202,Peru,PER,2005,6737.536650564027,1157.5407453332446,27866140.0,0.00024178220056900694,4.153932856625441e-05
1203,Peru,PER,2006,9252.235868794582,2338.0954421761708,28102055.0,0.0003292369852950107,8.320015892703117e-05
1204,Peru,PER,2007,10011.091916232135,1227.3163711187372,28333050.0,0.00035333618922890885,4.331748156724169e-05
1205,Peru,PER,2008,12733.842188113544,2596.0901335828967,28562321.0,0.00044582659049709385,9.089212790455287e-05
1206,Peru,PER,2009,14671.038101344428,2507.9063732778886,28792663.0,0.0005095408542566705,8.710227231423119e-05
1207,Peru,PER,2010,10783.80855386809,-865.9534095410054,29027680.0,0.0003715008761936224,-2.9831988279497548e-05
1208,Peru,PER,2011,13616.575264146828,1886.700685419812,29264314.0,0.0004652962397870262,6.44710375038968e-05
1209,Peru,PER,2012,18049.378654308617,6130.039480232255,29506790.0,0.000611702548949195,0.00020775013074049244
1210,Peru,PER,2013,12014.283208093664,612.4577730893798,29773986.0,0.00040351611665611937,2.0570231110116722e-05
1211,Philippines,PHL,2005,9701.6912057941,6938.982126775816,86326251.0,0.00011238402100647346,8.038090437607231e-05
1212,Philippines,PHL,2006,10569.863210088844,7395.51805228275,87888675.0,0.00012026422300812755,8.414642787916362e-05
1213,Philippines,PHL,2007,9924.506843780471,7124.13182168793,89405482.0,0.00011100557395105225,7.968338923208232e-05
1214,Philippines,PHL,2008,8136.919843634911,5493.768451660282,90901967.0,8.951313279760944e-05,6.0436188929336174e-05
1215,Philippines,PHL,2009,9770.106043630289,6840.373401463839,92414161.0,0.00010572087586912453,7.401867124524173e-05
1216,Philippines,PHL,2010,8868.81143981636,2833.7584264923207,93966784.0,9.438240899908162e-05,3.0157022576108605e-05
1217,Philippines,PHL,2011,7723.015823673559,2484.040228991704,95570049.0,8.081000171584676e-05,2.5991827512735756e-05
1218,Philippines,PHL,2012,7220.15643917548,2206.568583984932,97212639.0,7.427178722280629e-05,2.2698371391655482e-05
1219,Philippines,PHL,2013,7833.769828517215,789.8518596769209,98871558.0,7.923178300191461e-05,7.988666059828054e-06
1220,Poland,POL,2005,10473.067743287442,10473.067743287442,38368957.0,0.00027295680055330776,0.00027295680055330776
1221,Poland,POL,2006,10553.955688994954,10553.955688994954,38354447.0,0.00027516902248636137,0.00027516902248636137
1222,Poland,POL,2007,9174.903133414497,9174.903133414497,38353339.0,0.00023922045309834682,0.00023922045309834682
1223,Poland,POL,2008,9128.992354249282,9128.992354249282,38356786.0,0.00023800201493027288,0.00023800201493027288
1224,Poland,POL,2009,11253.247523804424,11253.247523804424,38351924.0,0.00029342067750771575,0.00029342067750771575
1225,Poland,POL,2010,9090.22641790321,9090.22641790321,38329784.0,0.0002371583001329517,0.0002371583001329517
1226,Poland,POL,2011,10269.117145891114,10269.117145891114,38286824.0,0.00026821543479007594,0.00026821543479007594
1227,Poland,POL,2012,12131.009822286083,12131.009822286083,38227033.0,0.00031734112930726494,0.00031734112930726494
1228,Poland,POL,2013,10793.920392531563,10793.920392531563,38158043.0,0.0002828740560025985,0.0002828740560025985
1229,Portugal,PRT,2005,8771.048950545992,6313.1875836107865,10508494.0,0.000834662792836537,0.000600769966049444
1230,Portugal,PRT,2006,9408.84879010301,7253.2218779007235,10542837.0,0.0008924399371917644,0.0006879762892948761
1231,Portugal,PRT,2007,10518.145039444107,8281.845672246727,10573150.0,0.0009947976751908472,0.000783290284564839
1232,Portugal,PRT,2008,8182.206517149927,5453.028234345955,10595312.0,0.0007722478127260365,0.0005146642434263337
1233,Portugal,PRT,2009,7605.952961987619,4773.560477299172,10604066.0,0.0007172675992385958,0.00045016321826921597
1234,Portugal,PRT,2010,10232.338784194004,7623.535567677176,10596055.0,0.0009656743744906952,0.0007194692333776275
1235,Portugal,PRT,2011,9988.893489763292,7128.359931103689,10569388.0,0.0009450777556622287,0.0006744345018939307
1236,Portugal,PRT,2012,9423.65535922721,5909.140635331249,10526308.0,0.000895247921610047,0.0005613687757693627
1237,Portugal,PRT,2013,8446.198453536177,4681.711450604591,10473025.0,0.0008064717169620217,0.0004470257113493562
1238,Qatar,QAT,2005,765.4138082428838,765.4138082428838,865410.0,0.0008844522344817876,0.0008844522344817876
1239,Qatar,QAT,2006,978.4128924120376,978.4128924120376,1022704.0,0.0009566921537532244,0.0009566921537532244
1240,Qatar,QAT,2007,886.392831137401,886.392831137401,1218441.0,0.00072748112640448,0.00072748112640448
1241,Qatar,QAT,2008,1361.3834266334948,1361.3834266334948,1436670.0,0.0009475964742310306,0.0009475964742310306
1242,Qatar,QAT,2009,519.0165411232157,519.0165411232157,1654944.0,0.00031361577257189106,0.00031361577257189106
1243,Qatar,QAT,2010,1143.6177514569574,1143.6177514569574,1856329.0,0.0006160641521287214,0.0006160641521287214
1244,Qatar,QAT,2011,538.2403215298256,538.2403215298256,2035862.0,0.000264379570682996,0.000264379570682996
1245,Qatar,QAT,2012,675.0361164465363,675.0361164465363,2196078.0,0.00030738257768919697,0.00030738257768919697
1246,Qatar,QAT,2013,1050.6724428855766,1050.6724428855766,2336579.0,0.0004496627089799132,0.0004496627089799132
1247,Reunion,REU,2005,0.0,0.0,,,
1248,Reunion,REU,2006,0.0,0.0,,,
1249,Reunion,REU,2007,0.0,0.0,,,
1250,Reunion,REU,2008,0.0,0.0,,,
1251,Reunion,REU,2009,0.0,0.0,,,
1252,Reunion,REU,2010,0.0,0.0,,,
1253,Reunion,REU,2011,0.0,0.0,,,
1254,Reunion,REU,2012,0.0,0.0,,,
1255,Reunion,REU,2013,0.0,0.0,,,
1256,Romania,ROU,2005,5864.771515867288,5864.771515867288,21417287.0,0.0002738335399748478,0.0002738335399748478
1257,Romania,ROU,2006,8030.101299564429,8030.101299564429,21234312.0,0.0003781663045906281,0.0003781663045906281
1258,Romania,ROU,2007,2823.99081983484,2823.99081983484,21034196.0,0.00013425713156969916,0.00013425713156969916
1259,Romania,ROU,2008,2975.8665675093075,2975.8665675093075,20829521.0,0.0001428677388937224,0.0001428677388937224
1260,Romania,ROU,2009,2937.429052139809,2937.429052139809,20637995.0,0.0001423311252929274,0.0001423311252929274
1261,Romania,ROU,2010,2757.092807509313,2757.092807509313,20471860.0,0.0001346772011683019,0.0001346772011683019
